action_block_r	action_enter_r	action_recheck_r	association_status	end_return_10m_n	end_return_10m_r	end_return_1m_n	end_return_1m_r	end_return_20m_n	end_return_20m_r	end_return_30m_n	end_return_30m_r	end_return_3m_n	end_return_3m_r	end_return_5m_n	end_return_5m_r	end_return_60m_n	end_return_60m_r	entry_target_n	entry_target_proxy_r	family	field	field_role	missing_pct	n_present	nonentry_avoidance_n	nonentry_avoidance_proxy_r	outcome_n	outcome_target_first_r	type	unique	values
			unstable_array_index																	setup	setup.positive_facts[3]	machine_decision_input	87.23	393					categorical	11	"{""foreign_institutional_joint_buy"": 70, ""liquidity_supportive"": 46, ""micro_trusted_buy_flow"": 11, ""program_flow_net_and_delta_buy"": 43, ""tape_supportive"": 35, ""trigger_confirmed"": 36, ""trusted_supportive_trigger"": 27, ""volume_confirmed"": 110}"
			unstable_array_index																	setup	setup.positive_facts[4]	machine_decision_input	93.44	202					categorical	9	"{""clean_continuation_probe_eligible"": 9, ""foreign_institutional_joint_buy"": 11, ""liquidity_supportive"": 5, ""micro_positive_price_response"": 11, ""program_flow_net_and_delta_buy"": 25, ""tape_supportive"": 24, ""trigger_confirmed"": 58, ""volume_confirmed"": 57}"
			unstable_array_index																	setup	setup.positive_facts[5]	machine_decision_input	96.3	114					categorical	7	"{""foreign_institutional_joint_buy"": 20, ""liquidity_supportive"": 9, ""micro_positive_price_response"": 2, ""program_flow_net_and_delta_buy"": 13, ""tape_supportive"": 9, ""trigger_confirmed"": 41, ""volume_confirmed"": 20}"
			unstable_array_index																	setup	setup.positive_facts[6]	machine_decision_input	98.44	48					categorical	5	"{""foreign_institutional_joint_buy"": 6, ""liquidity_supportive"": 1, ""program_flow_net_and_delta_buy"": 10, ""trigger_confirmed"": 14, ""volume_confirmed"": 17}"
			unstable_array_index																	setup	setup.positive_facts[7]	machine_decision_input	99.16	26					categorical	4	"{""foreign_institutional_joint_buy"": 2, ""program_flow_net_and_delta_buy"": 7, ""trigger_confirmed"": 16, ""volume_confirmed"": 1}"
			unstable_array_index																	setup	setup.positive_facts[8]	machine_decision_input	99.64	11					categorical	3	"{""foreign_institutional_joint_buy"": 2, ""program_flow_net_and_delta_buy"": 8, ""trigger_confirmed"": 1}"
			computed_or_insufficient	3078		3059		1368		1064		2718		2477		623		39		setup	setup.primary_decision_metric	machine_decision_input	0.0	3078	3039		3078		categorical	1	"{""candidate_probe_cost_adjusted_ev_pct"": 3078}"
0.05689	0.02262	0.05203	computed_or_insufficient	3078	0.00685	3059	0.02281	1368	0.00532	1064	0.02264	2718	0.01529	2477	0.04699	623	0.01473	39		setup	setup.recheck_reasons.contains:LARGE_SELL_EXHAUSTION_RECHECK	machine_decision_input	0.0	3078	3039	0.00857	3078	0.00903	categorical	2	"{""False"": 2960, ""True"": 118}"
0.11196	0.00983	0.11505	computed_or_insufficient	3078	0.01874	3059	0.00735	1368	0.00806	1064	0.00456	2718	0.00218	2477	0.00755	623	0.0186	39		setup	setup.recheck_reasons.contains:MICRO_PRICE_RESPONSE_RECHECK	machine_decision_input	0.0	3078	3039	0.00571	3078	0.00589	categorical	2	"{""False"": 3055, ""True"": 23}"
0.22265	0.01955	0.2288	computed_or_insufficient	3078	0.00995	3059	0.00112	1368	0.0311	1064	0.04249	2718	0.0219	2477	0.00732	623	0.0258	39		setup	setup.recheck_reasons.contains:SETUP_DISCOVERY_RECHECK	machine_decision_input	0.0	3078	3039	0.00799	3078	0.00838	categorical	2	"{""False"": 2989, ""True"": 89}"
0.00292	0.00647	0.00444	computed_or_insufficient	3078	0.01955	3059	0.00957	1368	0.02626	1064		2718	0.02951	2477	0.01907	623	0.0523	39		setup	setup.recheck_reasons.contains:TAIL_LIQUIDITY_RECHECK	machine_decision_input	0.0	3078	3039	0.03677	3078	0.03664	categorical	2	"{""False"": 3068, ""True"": 10}"
0.50639	0.05758	0.52341	computed_or_insufficient	3078	0.01239	3059	0.04527	1368	0.00035	1064	0.00752	2718	0.03896	2477	0.01409	623	0.05357	39		setup	setup.recheck_reasons.contains:TRIGGER_CONFIRMATION_RECHECK	machine_decision_input	0.0	3078	3039	0.06316	3078	0.06125	categorical	2	"{""False"": 2446, ""True"": 632}"
-0.53014	-0.07085	0.55042	computed_or_insufficient	3078	0.01113	3059	0.06971	1368	0.00526	1064	0.01165	2718	0.01133	2477	-0.00351	623	0.11226	39		setup	setup.recheck_reasons.length	machine_decision_input	0.0	3078	3039	-0.04054	3078	0.03847	numeric	3	"{""max"": 2.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 1.0}"
			unstable_array_index																	setup	setup.recheck_reasons[0]	machine_decision_input	71.86	866					categorical	5	"{""LARGE_SELL_EXHAUSTION_RECHECK"": 118, ""MICRO_PRICE_RESPONSE_RECHECK"": 23, ""SETUP_DISCOVERY_RECHECK"": 89, ""TAIL_LIQUIDITY_RECHECK"": 10, ""TRIGGER_CONFIRMATION_RECHECK"": 626}"
			unstable_array_index																	setup	setup.recheck_reasons[1]	machine_decision_input	99.81	6					categorical	1	"{""TRIGGER_CONFIRMATION_RECHECK"": 6}"
0.11471	0.01514	0.11751	computed_or_insufficient	2153	0.00167	2139	0.02063	922	0.06779	738	0.065	1902	0.04202	1728	0.00722	436	0.01758	11		setup	setup.risk_fact_bindings.ADVERSE_TAPE.contains:foreign_institutional_joint_sell	machine_decision_input	30.05	2153	2142	0.09649	2153	0.09594	categorical	2	"{""False"": 2061, ""True"": 92}"
0.08953	0.07868	0.07786	computed_or_insufficient	2153	0.02496	2139	0.02616	922	0.00107	738	0.0312	1902	0.0211	1728	0.03662	436	0.09134	11		setup	setup.risk_fact_bindings.ADVERSE_TAPE.contains:program_flow_net_and_delta_sell	machine_decision_input	30.05	2153	2142	0.0901	2153	0.08649	categorical	2	"{""False"": 1485, ""True"": 668}"
0.2746	0.14201	0.25401	computed_or_insufficient	2153	0.02987	2139	0.05669	922	0.01391	738	0.01287	1902	0.03927	1728	0.02034	436	0.04048	11		setup	setup.risk_fact_bindings.ADVERSE_TAPE.contains:supportive_micro_tape_vs_program_net_sell	machine_decision_input	30.05	2153	2142	0.00169	2153	0.0039	categorical	2	"{""False"": 1716, ""True"": 437}"
0.32133	0.11886	0.30449	computed_or_insufficient	2153	0.0378	2139	0.05303	922	0.04935	738	0.03208	1902	0.06393	1728	0.05396	436	0.01683	11		setup	setup.risk_fact_bindings.ADVERSE_TAPE.contains:tape_adverse	machine_decision_input	30.05	2153	2142	0.01724	2153	0.01893	categorical	2	"{""False"": 574, ""True"": 1579}"
-0.07082	0.08427	0.05821	computed_or_insufficient	2153	-0.05954	2139	-0.03506	922	-0.0419	738	-0.10766	1902	-0.05418	1728	-0.02555	436	-0.12861	11		setup	setup.risk_fact_bindings.ADVERSE_TAPE.length	machine_decision_input	30.05	2153	2142	0.06395	2153	-0.06038	numeric	3	"{""max"": 3.0, ""median"": 1.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 2.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.ADVERSE_TAPE[0]	machine_decision_input	30.05	2153					categorical	4	"{""foreign_institutional_joint_sell"": 92, ""program_flow_net_and_delta_sell"": 651, ""supportive_micro_tape_vs_program_net_sell"": 246, ""tape_adverse"": 1164}"
			unstable_array_index																	setup	setup.risk_fact_bindings.ADVERSE_TAPE[1]	machine_decision_input	80.25	608					categorical	3	"{""program_flow_net_and_delta_sell"": 17, ""supportive_micro_tape_vs_program_net_sell"": 187, ""tape_adverse"": 404}"
			unstable_array_index																	setup	setup.risk_fact_bindings.ADVERSE_TAPE[2]	machine_decision_input	99.51	15					categorical	2	"{""supportive_micro_tape_vs_program_net_sell"": 4, ""tape_adverse"": 11}"
0.11726	0.0028	0.11752	computed_or_insufficient	2975	0.01846	2956	0.00699	1323	0.00899	1031	0.00562	2638	0.00277	2395	0.00696	602	0.01749	3		setup	setup.risk_fact_bindings.CONFIRMATION_MISSING.contains:micro_continuation_unconfirmed	machine_decision_input	3.35	2975	2972	0.00549	2975	0.00549	categorical	2	"{""False"": 2952, ""True"": 23}"
0.46078	0.01489	0.46204	computed_or_insufficient	2975	0.0595	2956	0.03758	1323	0.05911	1031	0.08002	2638	0.03719	2395	0.04546	602	0.07573	3		setup	setup.risk_fact_bindings.CONFIRMATION_MISSING.contains:no_supported_setup	machine_decision_input	3.35	2975	2972	0.03846	2975	0.03848	categorical	2	"{""False"": 2439, ""True"": 536}"
0.00731	0.00394	0.00706	computed_or_insufficient	2975	0.06157	2956	0.01429	1323	0.09536	1031	0.00892	2638	0.04489	2395	0.0327	602	0.05246	3		setup	setup.risk_fact_bindings.CONFIRMATION_MISSING.contains:tape_sample_too_thin	machine_decision_input	3.35	2975	2972	0.06074	2975	0.0607	categorical	2	"{""False"": 2930, ""True"": 45}"
0.04853	0.16138	0.05922	computed_or_insufficient	2975	0.01436	2956	0.01792	1323	0.02399	1031	0.04099	2638	0.01877	2395	0.03185	602	0.07324	3		setup	setup.risk_fact_bindings.CONFIRMATION_MISSING.contains:trigger_confirmation_missing	machine_decision_input	3.35	2975	2972	0.00879	2975	0.00817	categorical	2	"{""False"": 111, ""True"": 2864}"
0.01646	0.03311	0.01866	computed_or_insufficient	2975	0.00039	2956	0.04867	1323	0.00599	1031	0.05089	2638	0.02637	2395	0.03865	602	0.01609	3		setup	setup.risk_fact_bindings.CONFIRMATION_MISSING.contains:volume_confirmation_missing	machine_decision_input	3.35	2975	2972	0.00254	2975	0.00264	categorical	2	"{""False"": 1549, ""True"": 1426}"
-0.26655	-0.03306	0.26889	computed_or_insufficient	2975	0.00872	2956	-0.02752	1323	-0.02266	1031	-0.12057	2638	0.00214	2395	-0.02604	602	0.03893	3		setup	setup.risk_fact_bindings.CONFIRMATION_MISSING.length	machine_decision_input	3.35	2975	2972	0.00076	2975	-0.00085	numeric	4	"{""max"": 4.0, ""median"": 2.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 3.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.CONFIRMATION_MISSING[0]	machine_decision_input	3.35	2975					categorical	5	"{""micro_continuation_unconfirmed"": 23, ""no_supported_setup"": 536, ""tape_sample_too_thin"": 40, ""trigger_confirmation_missing"": 2265, ""volume_confirmation_missing"": 111}"
			unstable_array_index																	setup	setup.risk_fact_bindings.CONFIRMATION_MISSING[1]	machine_decision_input	47.5	1616					categorical	3	"{""tape_sample_too_thin"": 5, ""trigger_confirmation_missing"": 594, ""volume_confirmation_missing"": 1017}"
			unstable_array_index																	setup	setup.risk_fact_bindings.CONFIRMATION_MISSING[2]	machine_decision_input	90.22	301					categorical	2	"{""trigger_confirmation_missing"": 5, ""volume_confirmation_missing"": 296}"
			unstable_array_index																	setup	setup.risk_fact_bindings.CONFIRMATION_MISSING[3]	machine_decision_input	99.94	2					categorical	1	"{""volume_confirmation_missing"": 2}"
			computed_or_insufficient	74		74		35		16		66		62		10		0		setup	setup.risk_fact_bindings.DISTRIBUTION_RISK.contains:adverse_distribution_no_edge	machine_decision_input	97.6	74	74		74		categorical	1	"{""True"": 74}"
			computed_or_insufficient	74		74		35		16		66		62		10		0		setup	setup.risk_fact_bindings.DISTRIBUTION_RISK.length	machine_decision_input	97.6	74	74		74		numeric	1	"{""max"": 1.0, ""median"": 1.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 1.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.DISTRIBUTION_RISK[0]	machine_decision_input	97.6	74					categorical	1	"{""adverse_distribution_no_edge"": 74}"
0.39621		0.39621	computed_or_insufficient	1114	0.14703	1106	0.16802	482	0.21162	404	0.14362	997	0.15503	919	0.15554	242	0.03416	0		setup	setup.risk_fact_bindings.LIQUIDITY_FRAGILE.contains:ask_wall_wide_spread	machine_decision_input	63.81	1114	1114	0.30139	1114	0.30139	categorical	2	"{""False"": 515, ""True"": 599}"
			computed_or_insufficient	1114		1106		482		404		997		919		242		0		setup	setup.risk_fact_bindings.LIQUIDITY_FRAGILE.contains:liquidity_adverse	machine_decision_input	63.81	1114	1114		1114		categorical	1	"{""True"": 1114}"
0.02914		0.02914	computed_or_insufficient	1114	0.00716	1106	0.01688	482	0.0553	404	0.01336	997	0.02413	919	0.01104	242	0.00734	0		setup	setup.risk_fact_bindings.LIQUIDITY_FRAGILE.contains:tail_liquidity_fragility	machine_decision_input	63.81	1114	1114	0.06555	1114	0.06555	categorical	2	"{""False"": 1079, ""True"": 35}"
0.38378		-0.38378	computed_or_insufficient	1114	-0.18844	1106	-0.3379	482	-0.25207	404	-0.19386	997	-0.25462	919	-0.2106	242	-0.19745	0		setup	setup.risk_fact_bindings.LIQUIDITY_FRAGILE.length	machine_decision_input	63.81	1114	1114	0.30445	1114	-0.30445	numeric	3	"{""max"": 3.0, ""median"": 2.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 2.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.LIQUIDITY_FRAGILE[0]	machine_decision_input	63.81	1114					categorical	2	"{""ask_wall_wide_spread"": 599, ""liquidity_adverse"": 515}"
			unstable_array_index																	setup	setup.risk_fact_bindings.LIQUIDITY_FRAGILE[1]	machine_decision_input	80.34	605					categorical	2	"{""liquidity_adverse"": 599, ""tail_liquidity_fragility"": 6}"
			unstable_array_index																	setup	setup.risk_fact_bindings.LIQUIDITY_FRAGILE[2]	machine_decision_input	99.06	29					categorical	1	"{""tail_liquidity_fragility"": 29}"
			computed_or_insufficient	453		451		198		171		415		380		90		0		setup	setup.risk_fact_bindings.LIQUIDITY_UNUSABLE.contains:liquidity_adverse	machine_decision_input	85.28	453	453		453		categorical	1	"{""True"": 453}"
			computed_or_insufficient	453	0.03081	451	0.01747	198	0.06034	171	0.06514	415	0.05539	380	0.06007	90	0.0663	0		setup	setup.risk_fact_bindings.LIQUIDITY_UNUSABLE.contains:liquidity_extreme_or_unusable	machine_decision_input	85.28	453	453	0.05009	453	0.05009	categorical	2	"{""False"": 423, ""True"": 30}"
			computed_or_insufficient	453	0.0074	451	0.05335	198	0.04352	171	0.02929	415	0.03246	380	0.01865	90	0.01338	0		setup	setup.risk_fact_bindings.LIQUIDITY_UNUSABLE.contains:tail_liquidity_fragility	machine_decision_input	85.28	453	453	0.02765	453	0.02765	categorical	2	"{""False"": 433, ""True"": 20}"
			computed_or_insufficient	453	-0.13113	451	-0.23738	198	-0.11518	171	0.0208	415	-0.14598	380	-0.156	90	-0.11695	0		setup	setup.risk_fact_bindings.LIQUIDITY_UNUSABLE.length	machine_decision_input	85.28	453	453	0.07182	453	-0.07182	numeric	3	"{""max"": 3.0, ""median"": 1.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 1.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.LIQUIDITY_UNUSABLE[0]	machine_decision_input	85.28	453					categorical	1	"{""liquidity_adverse"": 453}"
			unstable_array_index																	setup	setup.risk_fact_bindings.LIQUIDITY_UNUSABLE[1]	machine_decision_input	98.57	44					categorical	2	"{""liquidity_extreme_or_unusable"": 30, ""tail_liquidity_fragility"": 14}"
			unstable_array_index																	setup	setup.risk_fact_bindings.LIQUIDITY_UNUSABLE[2]	machine_decision_input	99.81	6					categorical	1	"{""tail_liquidity_fragility"": 6}"
			computed_or_insufficient	23		23		7		7		23		19		3		0		setup	setup.risk_fact_bindings.OVEREXTENSION_CHASE.contains:blocking_overextension	machine_decision_input	99.25	23	23		23		categorical	1	"{""True"": 23}"
			computed_or_insufficient	23		23		7		7		23		19		3		0		setup	setup.risk_fact_bindings.OVEREXTENSION_CHASE.length	machine_decision_input	99.25	23	23		23		numeric	1	"{""max"": 1.0, ""median"": 1.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 1.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.OVEREXTENSION_CHASE[0]	machine_decision_input	99.25	23					categorical	1	"{""blocking_overextension"": 23}"
			computed_or_insufficient	159	0.06518	159	0.05312	102	0.00543	96	0.0087	141	0.15802	138	0.05961	83	0.12017	0		setup	setup.risk_fact_bindings.SOURCE_QUALITY_GAP.contains:completed_bars_missing	machine_decision_input	94.83	159	159	0.05798	159	0.05798	categorical	2	"{""False"": 5, ""True"": 154}"
			computed_or_insufficient	159		159		102		96		141		138		83		0		setup	setup.risk_fact_bindings.SOURCE_QUALITY_GAP.contains:source_quality_unusable	machine_decision_input	94.83	159	159		159		categorical	1	"{""True"": 159}"
			computed_or_insufficient	159	0.08402	159	0.17784	102	0.03933	96	-0.08747	141	0.1013	138	0.0564	83	0.04609	0		setup	setup.risk_fact_bindings.SOURCE_QUALITY_GAP.length	machine_decision_input	94.83	159	159	-0.05798	159	0.05798	numeric	2	"{""max"": 2.0, ""median"": 2.0, ""min"": 1.0, ""q10"": 2.0, ""q90"": 2.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.SOURCE_QUALITY_GAP[0]	machine_decision_input	94.83	159					categorical	2	"{""completed_bars_missing"": 154, ""source_quality_unusable"": 5}"
			unstable_array_index																	setup	setup.risk_fact_bindings.SOURCE_QUALITY_GAP[1]	machine_decision_input	95.0	154					categorical	1	"{""source_quality_unusable"": 154}"
0.01661		0.01661	computed_or_insufficient	1553	0.03536	1543	0.02744	626	0.06383	476	0.07926	1357	0.03583	1202	8e-05	296	0.06903	0		setup	setup.risk_fact_bindings.STRUCTURE_INVALIDATED.contains:hard_blocker:blocking_overextension	machine_decision_input	49.55	1553	1553	0.03458	1553	0.03458	categorical	2	"{""False"": 1530, ""True"": 23}"
0.13163		0.13163	computed_or_insufficient	1553	0.01345	1543	0.00475	626	0.00654	476	0.11658	1357	0.01261	1202	0.02618	296	0.04424	0		setup	setup.risk_fact_bindings.STRUCTURE_INVALIDATED.contains:hard_blocker:failed_structure	machine_decision_input	49.55	1553	1553	0.06758	1553	0.06758	categorical	2	"{""False"": 799, ""True"": 754}"
0.09159		0.09159	computed_or_insufficient	1553	0.00899	1543	0.04468	626	0.08174	476	0.04406	1357	0.01639	1202	0.00278	296	0.01292	0		setup	setup.risk_fact_bindings.STRUCTURE_INVALIDATED.contains:hard_blocker:large_sell_print_present	machine_decision_input	49.55	1553	1553	0.05184	1553	0.05184	categorical	2	"{""False"": 487, ""True"": 1066}"
0.01902		0.01902	computed_or_insufficient	1553	0.05535	1543	0.01623	626	0.0055	476	0.02342	1357	0.00416	1202	8e-05	296	0.04663	0		setup	setup.risk_fact_bindings.STRUCTURE_INVALIDATED.contains:hard_blocker:spread_extreme_or_unusable	machine_decision_input	49.55	1553	1553	0.07093	1553	0.07093	categorical	2	"{""False"": 1523, ""True"": 30}"
0.06776		-0.06776	computed_or_insufficient	1553	-0.00588	1543	-0.10082	626	0.08701	476	0.06771	1357	-0.06482	1202	-0.05385	296	-0.07482	0		setup	setup.risk_fact_bindings.STRUCTURE_INVALIDATED.length	machine_decision_input	49.55	1553	1553	0.05206	1553	-0.05206	numeric	3	"{""max"": 3.0, ""median"": 1.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 2.0}"
			unstable_array_index																	setup	setup.risk_fact_bindings.STRUCTURE_INVALIDATED[0]	machine_decision_input	49.55	1553					categorical	4	"{""hard_blocker:blocking_overextension"": 23, ""hard_blocker:failed_structure"": 750, ""hard_blocker:large_sell_print_present"": 768, ""hard_blocker:spread_extreme_or_unusable"": 12}"
